GenePublicName,SequenceNameGene,SequenceNameTranscript,EF,OP50,Ratio_EFvsOP50,log2_Ratio_EFvsOP50,Infection_upregulated,Infection_downregulated
E02D9.1,E02D9.1,E02D9.1b.1,"1,68844","1,36552",1.236481340442,0.30624046839,,
E02D9.1,E02D9.1,E02D9.1b.2,"1,80491","1,42259",1.268749253123,0.34340697302,,
E02D9.1,E02D9.1,E02D9.1c,"1,14625","0,807444",1.419603093218,0.50548762305,,
E02D9.1,E02D9.1,E02D9.1d,"0,374709","0,138994",2.695864569694,1.43074802266,,
E02H1.1,E02H1.1,E02H1.1.1,"0,547385","0,404282",1.353968269673,0.43719392967,,
E02H1.1,E02H1.1,E02H1.1.2,"0,557876","0,417607",1.335887568934,0.41779859272,,
E02H1.2,E02H1.2,E02H1.2,"0,561805","0,404251",1.389743006202,0.47481812183,,
tag-124,E02H1.3,E02H1.3,"0,29235","0,187873",1.556104389667,0.63793884529,,
pme-2,E02H1.4,E02H1.4,"0,898368","0,647578",1.387273811031,0.47225256548,,
E02H1.5,E02H1.5,E02H1.5.1,"0,344952","0,506404",0.681179453559,-0.55389317528,,
E02H1.5,E02H1.5,E02H1.5.2,"0,357384","0,53928",0.662705829996,-0.59355948365,,
E02H1.6,E02H1.6,E02H1.6.1,"0,562837","0,294106",1.913721583375,0.93638095548,,
E02H1.6,E02H1.6,E02H1.6.2,"0,763484","0,303386",2.516543281496,1.33144341066,,
nhr-19,E02H1.7,E02H1.7,"0,537297","0,317809",1.690628648024,0.75755980198,,
E02H1.8,E02H1.8,E02H1.8,"0,821144","2,75801",0.297730610114,-1.74792054013,,1
del-1,E02H4.1,E02H4.1,"0,031843","0,011568",2.752688450899,1.46084133504,,
E02H4.2,E02H4.2,E02H4.2,"0,014559","0,004536",3.209567901235,1.68237908280,,
tag-172,E02H4.3,E02H4.3a,"0,364866","0,209198",1.744118012601,0.80249766078,,
tag-172,E02H4.3,E02H4.3b,"0,724397","0,401454",1.804433384647,0.85154588338,,
E02H4.4,E02H4.4,E02H4.4,"0,168308","0,036679",4.588674718504,2.19807754076,1,
E02H4.5,E02H4.5,E02H4.5,"0,009242","0,002021",4.573186541316,2.19319976820,1,
E02H4.6,E02H4.6,E02H4.6,"0,463195","0,361551",1.281133228784,0.35742051355,,
E02H9.1,E02H9.1,E02H9.1,"0,024488","0,015756",1.554226961158,0.63619719347,,
E02H9.2,E02H9.2,E02H9.2,"0,082475","0,05918",1.393629604596,0.47884717626,,
E02H9.3,E02H9.3,E02H9.3a,"0,186661","0,141286",1.321157085628,0.40180201328,,
E02H9.3,E02H9.3,E02H9.3b.1,"0,196239","0,146273",1.341594142460,0.42394829507,,
E02H9.3,E02H9.3,E02H9.3b.2,"0,186661","0,141286",1.321157085628,0.40180201328,,
E02H9.4,E02H9.4,E02H9.4,"0,178252","0,563122",0.316542418872,-1.65952925117,,1
E02H9.5,E02H9.5,E02H9.5,"0,087017","0,043923",1.981128338228,0.98632234157,,
E02H9.6,E02H9.6,E02H9.6,"0,018975","0,029022",0.653814347736,-0.61304705798,,
E02H9.7,E02H9.7,E02H9.7,"0,428989","0,64639",0.663668992404,-0.59146422393,,
nhr-121,E02H9.8,E02H9.8,"0,154888","0,084218",1.839131777055,0.87902485511,,
E02H9.9,E02H9.9,E02H9.9,"0,052519","0,037082",1.416304406451,0.50213137734,,
rcq-5,E03A3.2,E03A3.2,"0,466835","0,345648",1.350608133130,0.43360915031,,
his-69,E03A3.3,E03A3.3,"0,032397","0,057382",0.564582970269,-0.82474248200,,
his-70,E03A3.4,E03A3.4,"0,028079","0,0278",1.010028776978,0.01439639774,,
E03A3.5,E03A3.5,E03A3.5,"0,000556",0,,,,
unc-79,E03A3.6,E03A3.6,"0,135675","0,041265",3.287895310796,1.71716436319,1,
E03A3.7,E03A3.7,E03A3.7,"0,160599","0,036106",4.447986484241,2.15315240426,1,
E03A3.8,E03A3.8,E03A3.8,"0,053452","0,007229",7.394051736063,2.88636513807,1,
nlp-13,E03D2.1,E03D2.1,"1,71398","0,494943",3.462984626513,1.79201598289,1,
nlp-9,E03D2.2,E03D2.2a,"1,17488","0,368671",3.186797985195,1.67210756791,,
nlp-9,E03D2.2,E03D2.2b,"0,953271","0,333009",2.862598308154,1.51732523950,,
srh-204,E03D2.3,E03D2.3,"0,00027",0,,,,
srt-12,E03D2.4,E03D2.4,"0,000459",0,,,,
cyp-43A1,E03E2.1,E03E2.1.1,"0,920962","1,96229",0.469330221323,-1.09132473286,,
cyp-43A1,E03E2.1,E03E2.1.2,"0,137632","0,105694",1.302174200995,0.38092246087,,
E03G2.1,E03G2.1,E03G2.1,0,"0,002333",0.000000000000,,,
mrp-3,E03G2.2,E03G2.2,"0,117247","0,059974",1.954963817654,0.96714190647,,
mec-5,E03G2.3,E03G2.3,"0,272377","0,216457",1.258342303552,0.33152442815,,
col-186,E03G2.4,E03G2.4,"0,035516","0,002005",17.713765586035,4.14679902718,1,
str-162,E03H12.1,E03H12.1,"0,005693",0,,,,
ssp-9,E03H12.10,E03H12.10.1,"0,018028",0,,,,
ssp-9,E03H12.10,E03H12.10.2,"0,016994",0,,,,
E03H12.2,E03H12.2,E03H12.2,0,0,,,,
E03H12.3,E03H12.3,E03H12.3,0,"0,000045",0.000000000000,,,
E03H12.4,E03H12.4,E03H12.4,"0,001467",0,,,,
E03H12.5,E03H12.5,E03H12.5,"0,027871","0,000891",31.280920314254,4.96721105361,1,
srz-24,E03H12.6,E03H12.6a,"0,001743","0,000351",4.966495726496,2.31222827007,1,
srz-24,E03H12.6,E03H12.6b,"0,001907","0,000384",4.966015625000,2.31208880080,1,
E03H12.7,E03H12.7,E03H12.7,"0,012664",0,,,,
E03H12.9,E03H12.9,E03H12.9,0,0,,,,
clec-17,E03H4.10,E03H4.10,"0,451936","0,163529",2.763644368889,1.46657197888,,
E03H4.11,E03H4.11,E03H4.11,"0,001542","0,000293",5.262081911263,2.39563370613,1,
E03H4.12,E03H4.12,E03H4.12,0,0,,,,
nhr-89,E03H4.13,E03H4.13,"0,00047",0,,,,
E03H4.2,E03H4.2,E03H4.2,"0,004694",0,,,,
E03H4.3,E03H4.3,E03H4.3,"0,003937",0,,,,
E03H4.4,E03H4.4,E03H4.4,"0,002344","0,000607",3.861153212521,1.94903180229,1,
E03H4.5,E03H4.5,E03H4.5,0,0,,,,
nhr-174,E03H4.6,E03H4.6,"0,001717",0,,,,
E03H4.7,E03H4.7,E03H4.7,"0,006317","0,002291",2.757219554780,1.46321415236,,
E03H4.8,E03H4.8,E03H4.8,"0,481219","0,497673",0.966938130057,-0.04850451368,,
fbxb-78,E04A4.1,E04A4.1,"0,01806","0,010044",1.798108323377,0.84647993570,,
fbxb-80,E04A4.2,E04A4.2,"0,02617","0,004766",5.491061686949,2.45708511870,1,
E04A4.3,E04A4.3,E04A4.3,"0,001935",0,,,,
hoe-1,E04A4.4,E04A4.4a,"1,35323","0,810598",1.669421834251,0.73934854505,,
hoe-1,E04A4.4,E04A4.4b.1,"1,40355","0,839865",1.671161436659,0.74085110660,,
hoe-1,E04A4.4,E04A4.4b.2,"1,40763","0,837997",1.679755416786,0.74825118260,,
E04A4.5,E04A4.5,E04A4.5,"1,69793","1,98406",0.855785611322,-0.22467867235,,
E04A4.6,E04A4.6,E04A4.6,"0,044397","0,012074",3.677082988239,1.87856173715,1,
E04A4.7,E04A4.7,E04A4.7.1,"66,5547","152,897",0.435291078308,-1.19994764382,,
E04A4.7,E04A4.7,E04A4.7.2,"62,4435","160,665",0.388656521333,-1.36343237122,,
E04A4.7,E04A4.7,E04A4.7.3,"61,5945","162,789",0.378370160146,-1.40212977869,,
E04A4.7,E04A4.7,E04A4.7.4,"61,0048","140,738",0.433463599028,-1.20601724955,,
rpl-20,E04A4.8,E04A4.8.1,"143,567","84,0795",1.707514911483,0.77189817742,,
rpl-20,E04A4.8,E04A4.8.2,"143,451","67,7375",2.117748662115,1.08253137808,,
E04D5.1,E04D5.1,E04D5.1a.1,"5,93421","2,89753",2.048023661532,1.03423238339,,
E04D5.1,E04D5.1,E04D5.1a.2,"6,49286","2,81159",2.309319637643,1.20746787330,,
E04D5.1,E04D5.1,E04D5.1b,"5,4221","2,53688",2.137310397023,1.09579644273,,
E04D5.2,E04D5.2,E04D5.2,"0,383351","0,415276",0.923123416716,-0.11540455343,,
cut-4,E04D5.3,E04D5.3,"0,087871","0,07091",1.239193343675,0.30940129983,,
E04D5.4,E04D5.4,E04D5.4,"0,097271","0,106292",0.915134723215,-0.12794394689,,
E04D5.5,E04D5.5,E04D5.5,"0,09405","0,163651",0.574701040629,-0.79911643338,,
srd-59,E04F6.1,E04F6.1,0,0,,,,
E04F6.10,E04F6.10,E04F6.10,"0,068642","0,063145",1.087052023121,0.12042098517,,
clh-3,E04F6.11,E04F6.11a,"0,339479","0,129846",2.614474069282,1.38652076141,,
clh-3,E04F6.11,E04F6.11b,"0,29089","0,107587",2.703765324807,1.43496993733,,
E04F6.12,E04F6.12,E04F6.12,"0,002171","0,005561",0.390365042259,-1.35710423158,,
srd-58,E04F6.13,E04F6.13,0,0,,,,
srd-56,E04F6.14,E04F6.14,0,0,,,,
E04F6.15,E04F6.15,E04F6.15,"0,089984","0,055282",1.627734163019,0.70286510193,,
E04F6.2,E04F6.2,E04F6.2,"0,012195","0,007184",1.697480512249,0.76339501185,,
maoc-1,E04F6.3,E04F6.3,"0,895895","0,631674",1.418286964479,0.50414946512,,
E04F6.4,E04F6.4,E04F6.4,"0,33302","0,104662",3.181861611664,1.66987109007,,
E04F6.5,E04F6.5,E04F6.5a,"1,6167","0,827633",1.953402051392,0.96598891689,,
E04F6.5,E04F6.5,E04F6.5b.1,"1,63815","0,838692",1.953220014022,0.96585446600,,
E04F6.5,E04F6.5,E04F6.5b.2,"1,49745","0,83646",1.790223082993,0.84013937558,,
E04F6.6,E04F6.6,E04F6.6,"0,471591","0,229929",2.051028795846,1.03634774698,,
dhs-7,E04F6.7,E04F6.7,"0,080395","0,021806",3.686824727139,1.88237883187,1,
E04F6.8,E04F6.8,E04F6.8.1,"7,41738","30,1068",0.246368926621,-2.02110778787,,1
E04F6.8,E04F6.8,E04F6.8.2,"6,95243","27,9875",0.248411969629,-2.00919340398,,1
E04F6.9,E04F6.9,E04F6.9,"8,32358","25,9854",0.320317562939,-1.64242519196,,1
mel-47,EEED8.1,EEED8.1.1,"1,90876","1,55247",1.229498798689,0.29807032531,,
mel-47,EEED8.1,EEED8.1.2,"1,76171","1,4318",1.230416259254,0.29914647294,,
EEED8.10,EEED8.10,EEED8.10a,"1,01767","0,482372",2.109720298856,1.07705174291,,
EEED8.11,EEED8.11,EEED8.11,"0,039557","0,015247",2.594418574146,1.37541125759,,
EEED8.12,EEED8.12,EEED8.12,"0,057584","0,100454",0.573239492703,-0.80279008898,,
EEED8.13,EEED8.13,EEED8.13,"0,070109","0,043263",1.620527933800,0.69646388928,,
EEED8.14,EEED8.14,EEED8.14,"0,388246","0,28829",1.346720316348,0.42945026645,,
EEED8.15,EEED8.15,EEED8.15,"0,176807","0,188019",0.940367728793,-0.08870306494,,
EEED8.16,EEED8.16,EEED8.16,"0,806774","0,390234",2.067410835550,1.04782510938,,
EEED8.2,EEED8.2,EEED8.2,"0,167995","0,121247",1.385560055094,0.47046924370,,
EEED8.3,EEED8.3,EEED8.3,"2,30266","2,58187",0.891857452157,-0.16511495593,,
EEED8.4,EEED8.4,EEED8.4,"0,049748","0,079146",0.628562403659,-0.66987211241,,
mog-5,EEED8.5,EEED8.5,"1,14899","0,565479",2.031888009988,1.02282088839,,
EEED8.6,EEED8.6,EEED8.6,"0,018783","0,000451",41.646341463415,5.38011785856,1,
rsp-4,EEED8.7,EEED8.7a,"5,19604","3,97413",1.307466036592,0.38677347077,,
rsp-4,EEED8.7,EEED8.7b,"14,4562","18,2164",0.793581607782,-0.33354950499,,
ndx-6,EEED8.8,EEED8.8,"0,713271","0,39317",1.814154182669,0.85929707390,,
pink-1,EEED8.9,EEED8.9,"0,764003","0,379569",2.012817168947,1.00921613330,,
EGAP1.1,EGAP1.1,EGAP1.1,"0,012694","0,016501",0.769262468941,-0.37845217156,,
zmp-1,EGAP1.3,EGAP1.3,"0,051998","0,032829",1.583904474702,0.66348532909,,
EGAP2.1,EGAP2.1,EGAP2.1,"0,163697","0,140639",1.163951677700,0.21903116496,,
EGAP2.2,EGAP2.2,EGAP2.2,"0,002405","0,006952",0.345972382048,-1.53127121851,,1
pho-1,EGAP2.3,EGAP2.3.1,"0,740999","0,090453",8.192088709053,3.03423133783,1,
pho-1,EGAP2.3,EGAP2.3.2,"0,766005","0,088119",8.692847172573,3.11982878107,1,
EGAP4.1,EGAP4.1,EGAP4.1,"0,428168","0,28425",1.506307827617,0.59101662791,,
EGAP5.1,EGAP5.1,EGAP5.1,"0,168389","0,074083",2.272977606198,1.18458347052,,
dpy-3,EGAP7.1,EGAP7.1,"0,517735","0,170782",3.031554847701,1.60005792430,,
EGAP798.1,EGAP798.1,EGAP798.1,nan,nan,,,,
fut-2,EGAP9.2,EGAP9.2,"0,052913","0,021476",2.463820078227,1.30089690631,,
EGAP9.3,EGAP9.3,EGAP9.3,"0,088695","0,03922",2.261478837328,1.17726649545,,
EGAP9.4,EGAP9.4,EGAP9.4,"0,002367","0,00562",0.421227758007,-1.24732758488,,
ugt-43,F01D4.1,F01D4.1,"0,120494","0,072665",1.658212344320,0.72962876466,,
ugt-44,F01D4.2,F01D4.2,"0,521006","0,256463",2.031505519315,1.02254928417,,
F01D4.3,F01D4.3,F01D4.3,"0,003569","0,000516",6.917209302326,2.79019011044,1,
egl-21,F01D4.4,F01D4.4.1,"7,59228","2,09819",3.618490222525,1.85538787333,1,
egl-21,F01D4.4,F01D4.4.2,"7,47872","2,04046",3.665212746145,1.87389694158,1,
egl-21,F01D4.4,F01D4.4.3,"7,80589","2,06147",3.786564926970,1.92088966633,1,
egl-21,F01D4.4,F01D4.4.4,"7,4506","2,03133",3.667843235713,1.87493197920,1,
egl-21,F01D4.4,F01D4.4.5,"7,42139","2,01508",3.682925739921,1.88085230798,1,
egl-21,F01D4.4,F01D4.4.6,"7,47469","2,03907",3.665734869328,1.87410244421,1,
F01D4.5,F01D4.5,F01D4.5a,"0,607588","0,692386",0.877527852961,-0.18848317723,,
F01D4.5,F01D4.5,F01D4.5b,"0,613429","0,694042",0.883849968734,-0.17812659827,,
mec-3,F01D4.6,F01D4.6a,"0,135855","0,082392",1.648885814157,0.72149149516,,
mec-3,F01D4.6,F01D4.6b,"0,164164","0,096479",1.701551632998,0.76685093005,,
srb-17,F01D4.7,F01D4.7,"0,013941","0,003203",4.352482048080,2.12183834746,1,
F01D4.8,F01D4.8,F01D4.8,"0,025888","0,006709",3.858712177672,1.94811943690,1,
F01D4.9,F01D4.9,F01D4.9,"0,00911","0,005473",1.664463731043,0.73505743424,,
F01D5.1,F01D5.1,F01D5.1.1,"0,734829","0,483476",1.519887233286,0.60396428813,,
F01D5.1,F01D5.1,F01D5.1.2,"0,744195","0,404767",1.838576267334,0.87858902328,,
F01D5.10,F01D5.10,F01D5.10,"0,030235","0,010535",2.869995253916,1.52104835113,,
F01D5.11,F01D5.11,F01D5.11,0,0,,,,
F01D5.2,F01D5.2,F01D5.2,"0,017361","0,041791",0.415433945108,-1.26730899128,,
F01D5.3,F01D5.3,F01D5.3,"0,027005","0,040265",0.670676766422,-0.57631046980,,
F01D5.5,F01D5.5,F01D5.5,"0,158476","0,074441",2.128880589997,1.09009503056,,
F01D5.6,F01D5.6,F01D5.6,"0,135557","0,033211",4.081689801572,2.02916654525,1,
F01D5.7,F01D5.7,F01D5.7a,"0,012367","0,00072",17.176527777778,4.10236652112,1,
F01D5.7,F01D5.7,F01D5.7b,"0,012596","0,000703",17.917496443812,4.16329716306,1,
F01D5.8,F01D5.8,F01D5.8,"0,207682","0,166785",1.245207902389,0.31638663764,,
cyp-37A1,F01D5.9,F01D5.9,"0,604691","0,295607",2.045590936615,1.03251767357,,
ugt-57,F01E11.1,F01E11.1,"0,087044","0,023559",3.694732374040,1.88546986731,1,
F01E11.3,F01E11.3,F01E11.3,"0,03709","0,015721",2.359258316901,1.23833338895,,
tsp-16,F01E11.4,F01E11.4,"0,064333","0,00742",8.670215633423,3.11606787458,1,
tyra-2,F01E11.5,F01E11.5a,"0,064534","0,015311",4.214884723401,2.07549317417,1,
tyra-2,F01E11.5,F01E11.5b,"0,063796","0,015186",4.200954826814,2.07071727250,1,
tyra-2,F01E11.5,F01E11.5c,"0,063514","0,017609",3.606882844000,1.85075256337,1,
F01F1.10,F01F1.10,F01F1.10a,"0,31798","0,235912",1.347875478992,0.43068722194,,
F01F1.10,F01F1.10,F01F1.10b,"0,610988","0,641222",0.952849403171,-0.06967987914,,
F01F1.10,F01F1.10,F01F1.10c,"0,316325","0,217143",1.456758910027,0.54276213472,,
F01F1.11,F01F1.11,F01F1.11,"0,801402","0,716925",1.117832409248,0.16070390869,,
F01F1.12,F01F1.12,F01F1.12a.1,"41,6874","29,8536",1.396394404695,0.48170648118,,
F01F1.12,F01F1.12,F01F1.12a.2,"41,8822","29,72",1.409226110363,0.49490311067,,
F01F1.12,F01F1.12,F01F1.12a.3,"41,7477","29,8201",1.399985244852,0.48541162196,,
F01F1.12,F01F1.12,F01F1.12b.1,"41,2648","31,352",1.316177596326,0.39635416996,,
F01F1.12,F01F1.12,F01F1.12b.2,"44,8455","34,0255",1.317996796520,0.39834686378,,
F01F1.13,F01F1.13,F01F1.13,"0,036999","0,014909",2.481641961231,1.31129498573,,
F01F1.14,F01F1.14,F01F1.14,"0,069002","0,226809",0.304230431773,-1.71676362371,,1
F01F1.15,F01F1.15,F01F1.15.1,"0,711805","0,656502",1.084238890361,0.11668266072,,
F01F1.15,F01F1.15,F01F1.15.2,"0,88963","0,753839",1.180132627789,0.23894900425,,
F01F1.1,F01F1.1,F01F1.1a,"0,652323","0,36248",1.799611013021,0.84768510087,,
F01F1.1,F01F1.1,F01F1.1b,"0,652147","0,476464",1.368722505793,0.45282998487,,
F01F1.1,F01F1.1,F01F1.1c,"0,655209","0,329604",1.987867258892,0.99122142323,,
F01F1.2,F01F1.2,F01F1.2.1,"1,15745","1,29882",0.891155048429,-0.16625163268,,
F01F1.2,F01F1.2,F01F1.2.2,"1,55228","2,18509",0.710396368113,-0.49330388893,,
F01F1.3,F01F1.3,F01F1.3,"13,4803","13,3684",1.008370485623,0.01202579714,,
rabn-5,F01F1.4,F01F1.4,"1,26339","0,876303",1.441727347732,0.52779835510,,
dpf-4,F01F1.5,F01F1.5.1,"1,39384","0,709221",1.965311235849,0.97475780249,,
dpf-4,F01F1.5,F01F1.5.2,"0,871283","0,404746",2.152666116527,1.10612457153,,
alh-9,F01F1.6,F01F1.6.1,"1,43266","0,741688",1.931620843266,0.94981193619,,
alh-9,F01F1.6,F01F1.6.2,"1,37026","0,562777",2.434818764804,1.28381438962,,
alh-9,F01F1.6,F01F1.6.3,"1,46671","0,591851",2.478174405382,1.30927772296,,
F01F1.7,F01F1.7,F01F1.7,"1,34512","0,650978",2.066306388234,1.04705419032,,
cct-6,F01F1.8,F01F1.8a.1,"6,84407","3,08309",2.219873568401,1.15047751106,,
cct-6,F01F1.8,F01F1.8a.2,"7,08183","2,74728",2.577760548615,1.36611825619,,
cct-6,F01F1.8,F01F1.8b.1,"6,81443","3,09999",2.198210316807,1.13632942473,,
cct-6,F01F1.8,F01F1.8b.2,"6,69073","2,69189",2.485513895441,1.31354416879,,
cct-6,F01F1.8,F01F1.8b.3,"6,69989","2,69297",2.487918543467,1.31493925120,,
F01F1.9,F01F1.9,F01F1.9,"2,22074","1,07193",2.071721101191,1.05082979790,,
F01G10.1,F01G10.1,F01G10.1.1,"10,5325","4,17407",2.523316571116,1.33532121580,,
F01G10.1,F01G10.1,F01G10.1.2,"10,5827","4,1763",2.533989416469,1.34141049889,,
F01G10.10,F01G10.10,F01G10.10,"0,043095","0,01005",4.288029850746,2.10031494903,1,
ech-8,F01G10.2,F01G10.2,"0,177114","0,113188",1.564777184861,0.64595724043,,
ech-9,F01G10.3,F01G10.3,"0,04447","0,023965",1.855639474233,0.89191644147,,
F01G10.4,F01G10.4,F01G10.4,"0,012552","0,002815",4.459005328597,2.15672192370,1,
F01G10.5,F01G10.5,F01G10.5,"0,001872","0,000308",6.076331168831,2.60320050095,1,
F01G10.6,F01G10.6,F01G10.6,"0,038389","0,002981",12.877926870178,3.68682845737,1,
F01G10.7,F01G10.7,F01G10.7,"0,48276","0,394302",1.224340733752,0.29200511562,,
daf-14,F01G10.8,F01G10.8,"0,358079","0,256002",1.398735166132,0.48412283121,,
F01G10.9,F01G10.9,F01G10.9,"0,075671","0,05256",1.439697488584,0.52576570225,,
F01G12.1,F01G12.1,F01G12.1,0,0,,,,
sur-7,F01G12.2,F01G12.2a,"0,432291","0,274477",1.574962565169,0.65531753802,,
sur-7,F01G12.2,F01G12.2b,"0,572312","0,315579",1.813530051112,0.85880065169,,
let-2,F01G12.5,F01G12.5a,"3,66575","2,6929",1.361264807457,0.44494774226,,
let-2,F01G12.5,F01G12.5b.1,"3,69577","2,7109",1.363300011066,0.44710308001,,
let-2,F01G12.5,F01G12.5b.2,"3,71912","2,72143",1.366605056900,0.45059637039,,
F01G12.6,F01G12.6,F01G12.6,"1,16094","0,542645",2.139409743018,1.09721281612,,
psa-4,F01G4.1,F01G4.1.1,"2,22034","1,47768",1.502585133452,0.58744673345,,
psa-4,F01G4.1,F01G4.1.2,"2,2626","1,46874",1.540504105560,0.62340252727,,
ard-1,F01G4.2,F01G4.2.1,"3,0128","2,52448",1.193433895297,0.25511865727,,
ard-1,F01G4.2,F01G4.2.2,"3,03547","2,19185",1.384889476926,0.46977084454,,
F01G4.3,F01G4.3,F01G4.3,"0,453003","0,170878",2.651031730240,1.40655393795,,
F01G4.4,F01G4.4,F01G4.4,"0,916543","0,482782",1.898461417369,0.92483067921,,
F01G4.5,F01G4.5,F01G4.5,"0,577322","0,443257",1.302454332362,0.38123278853,,
F01G4.6,F01G4.6,F01G4.6a.1,"35,3358","23,1598",1.525738564236,0.60950777712,,
F01G4.6,F01G4.6,F01G4.6a.2,"36,932","24,1945",1.526462625803,0.61019226676,,
F01G4.6,F01G4.6,F01G4.6a.3,"35,7285","22,4103",1.594289233076,0.67291338420,,
F01G4.6,F01G4.6,F01G4.6a.4,"42,8053","23,3381",1.834138168917,0.87510232383,,
F01G4.6,F01G4.6,F01G4.6b,"32,9551","18,0378",1.827002184302,0.86947835880,,
F02A9.1,F02A9.1,F02A9.1,"0,112118","0,01136",9.869542253521,3.30298317446,1,
far-1,F02A9.2,F02A9.2.1,"101,835","112,816",0.902664515672,-0.14773819966,,
far-1,F02A9.2,F02A9.2.2,"102,104","113,03",0.903335397682,-0.14666635222,,
far-1,F02A9.2,F02A9.2.3,"104,422","114,312",0.913482399048,-0.13055116357,,
far-1,F02A9.2,F02A9.2.4,"108,583","115,058",0.943724034835,-0.08356304863,,
far-1,F02A9.2,F02A9.2.5,"107,785","114,683",0.939851590907,-0.08949513168,,
far-2,F02A9.3,F02A9.3.1,"113,13","594,748",0.190215015435,-2.39429695890,,1
far-2,F02A9.3,F02A9.3.2,"111,459","477,41",0.233465993590,-2.09871567108,,1
F02A9.4,F02A9.4,F02A9.4a,"1,42669","0,737796",1.933718805740,0.95137801867,,
F02A9.4,F02A9.4,F02A9.4b,"0,819936","0,380369",2.155633082612,1.10811163313,,
glp-1,F02A9.6,F02A9.6,"2,22452","0,968446",2.296999522947,1.19975055709,,
F02A9.7,F02A9.7,F02A9.7,"0,043077",0,,,,
F02C12.1,F02C12.1,F02C12.1,"0,195443","0,111458",1.753512533869,0.81024774282,,
F02C12.2,F02C12.2,F02C12.2,"0,0284","0,003769",7.535128681348,2.91363214969,1,
F02C12.3,F02C12.3,F02C12.3,"0,016206","0,036495",0.444066310453,-1.17115297097,,
F02C12.4,F02C12.4,F02C12.4,"0,040169","0,005093",7.887001767131,2.97947696592,1,
cyp-13B1,F02C12.5,F02C12.5a,"0,051614","0,016864",3.060572817837,1.61380169348,,
cyp-13B1,F02C12.5,F02C12.5c,"0,053643","0,017183",3.121852994238,1.64240260347,,
F02C9.1,F02C9.1,F02C9.1,"0,003296",0,,,,
F02C9.2,F02C9.2,F02C9.2,0,0,,,,
tat-6,F02C9.3,F02C9.3,"0,01647","0,005612",2.934693513899,1.55320984267,,
F02C9.4,F02C9.4,F02C9.4,"0,000675","0,001057",0.638428571429,-0.64740287732,,
col-183,F02D10.1,F02D10.1,"0,006297","0,024305",0.259090722074,-1.94847074073,,1
F02D10.2,F02D10.2,F02D10.2,0,"0,003837",0.000000000000,,,
F02D10.3,F02D10.3,F02D10.3,0,0,,,,
F02D10.4,F02D10.4,F02D10.4,"0,002885","0,000967",2.983216132368,1.57686850392,,
flr-1,F02D10.5,F02D10.5,"0,117849","0,068451",1.721654906429,0.78379599368,,
F02D10.6,F02D10.6,F02D10.6,"0,148456","0,127757",1.162018519533,0.21663306171,,
F02D10.7,F02D10.7,F02D10.7,"0,000408","0,000269",1.516401486989,0.60065177633,,
F02D8.1,F02D8.1,F02D8.1,"0,011494",0,,,,
grd-12,F02D8.2,F02D8.2,"0,046469","0,008074",5.755338122368,2.52490068824,1,
xbx-1,F02D8.3,F02D8.3,"0,018253","0,002893",6.309194607674,2.65745585154,1,
F02D8.4,F02D8.4,F02D8.4.1,"0,876143","0,783733",1.117910053551,0.16080411437,,
F02D8.4,F02D8.4,F02D8.4.2,"0,887377","0,789072",1.124583054525,0.16939021330,,
F02D8.5,F02D8.5,F02D8.5,"0,289343","0,519684",0.556767189292,-0.84485390030,,
F02E11.1,F02E11.1,F02E11.1,"0,006572","0,000169",38.887396449704,5.28123074301,1,
F02E11.2,F02E11.2,F02E11.2,"0,061046","0,114482",0.533239286525,-0.90714501966,,
F02E11.3,F02E11.3,F02E11.3,"0,011535","0,004144",2.783518339768,1.47690958872,,
F02E11.4,F02E11.4,F02E11.4,"0,000803","0,002619",0.306646811760,-1.70535014369,,1
F02E11.5,F02E11.5,F02E11.5,"0,058414","0,104387",0.559587879717,-0.83756337981,,
asb-2,F02E8.1,F02E8.1.1,"12,7209","9,37743",1.356544383696,0.43993625078,,
asb-2,F02E8.1,F02E8.1.2,"13,8448","9,62074",1.439057702422,0.52512444151,,
F02E8.2,F02E8.2,F02E8.2a,"0,040107","0,01374",2.918988355167,1.54546845545,,
F02E8.2,F02E8.2,F02E8.2b,"0,041628","0,013151",3.165424682534,1.66239906878,,
aps-2,F02E8.3,F02E8.3,"0,986667","1,44054",0.684928568453,-0.54597455836,,
F02E8.4,F02E8.4,F02E8.4,"0,49389","0,291743",1.692894088290,0.75949171743,,
F02E8.5,F02E8.5,F02E8.5,"0,234342","0,209924",1.116318286618,0.15874842955,,
ncr-1,F02E8.6,F02E8.6,"0,327331","0,210071",1.558192230246,0.63987322603,,
F02E9.1,F02E9.1,F02E9.1,"0,302562","0,665172",0.454862802403,-1.13649663560,,
F02E9.10,F02E9.10,F02E9.10a.1,"1,24949","0,620031",2.015205691328,1.01092710164,,
F02E9.10,F02E9.10,F02E9.10a.2,"1,25768","0,621227",2.024509559308,1.01757245513,,
F02E9.10,F02E9.10,F02E9.10b.1,"1,47032","0,777651",1.890719615869,0.91893543479,,
