GenePublicName,SequenceNameGene,SequenceNameTranscript,DC,OP50,Ratio_DCvsOP50,log2_Ratio_DCvsOP50,Infection_upregulated,Infection_downregulated
srz-85,B0205.2,B0205.2b,"0,001506","0,000628",2.396496549222,1.26092686258,1,
rpn-10,B0205.3,B0205.3.1,"3,78536","4,28788",0.882804556098,-0.17983401959,,
rpn-10,B0205.3,B0205.3.2,"3,90701","4,46368",0.875288999211,-0.19216865635,,
B0205.4,B0205.4,B0205.4,"0,002462","0,001182",2.082672802484,1.05843620313,1,
B0205.5,B0205.5,B0205.5,"0,046232","0,030665",1.507652071261,0.59230352875,,
B0205.6,B0205.6,B0205.6,"0,631835","0,673399",0.938277306619,-0.09191372251,,
kin-3,B0205.7,B0205.7.1,"4,69729","5,60364",0.838256918717,-0.25453560925,,
kin-3,B0205.7,B0205.7.2,"5,017","6,49187",0.772812764273,-0.37180917204,,
B0205.8,B0205.8,B0205.8,"2,29882","1,44881",1.586695287857,0.66602509673,,
B0205.9,B0205.9,B0205.9,"0,648966","0,686555",0.945249834318,-0.08123240355,,
B0207.1,B0207.1,B0207.1,"0,069608","0,058826",1.183289559800,0.24280315514,,
B0207.10,B0207.10,B0207.10,"0,076541","0,022054",3.470577299768,1.79517566230,1,
B0207.11,B0207.11,B0207.11,"0,152973","0,153077",0.999320603356,-0.00098049528,,
41730,B0207.12,B0207.12a,"0,030802","0,042114",0.731397933209,-0.45127154498,,
41730,B0207.12,B0207.12b,"0,030113","0,044673",0.674061803978,-0.56904721831,,
41730,B0207.12,B0207.12c,"0,037738","0,045486",0.829672117452,-0.26938679214,,
B0207.2,B0207.2,B0207.2,"0,041601","0,065376",0.636339857684,-0.65213060605,,1
gpa-14,B0207.3,B0207.3a,"0,008199","0,004284",1.913737407688,0.93639288488,1,
gpa-14,B0207.3,B0207.3b,"0,007371","0,004108",1.794170484365,0.84331698349,,
air-2,B0207.4,B0207.4,"1,88269","1,73325",1.086219529785,0.11931570768,,
B0207.5,B0207.5,B0207.5,"0,001969","0,003973",0.495562569531,-1.01286087188,,1
B0207.6,B0207.6,B0207.6,"0,491832","0,561565",0.875823813806,-0.19128741743,,
B0207.7,B0207.7,B0207.7,"0,039235","0,039534",0.992426810205,-0.01096738502,,
B0207.8,B0207.8,B0207.8,0,0,,,,
B0207.9,B0207.9,B0207.9,"0,064298","0,049896",1.288634628219,0.36584326853,,
B0212.1,B0212.1,B0212.1,"0,007995","0,010686",0.748147177721,-0.41860598563,,
sre-5,B0212.2,B0212.2,0,0,,,,
B0212.3,B0212.3,B0212.3,"0,182247","0,16637",1.095431868726,0.13149975753,,
B0212.4,B0212.4,B0212.4a,"0,05605","0,078603",0.713084919475,-0.48785420109,,
B0212.4,B0212.4,B0212.4b,"0,056423","0,079005",0.714173062903,-0.48565437534,,
B0212.4,B0212.4,B0212.4c,"0,068472","0,089253",0.767166446692,-0.38238847183,,
osm-9,B0212.5,B0212.5,"0,005568","0,007813",0.712589833676,-0.48885619380,,
B0212.6,B0212.6,B0212.6,"0,015785","0,007612",2.073554738456,1.05210613254,1,
cyp-34A5,B0213.10,B0213.10,"0,009981","0,010533",0.947611723490,-0.07763204773,,
cyp-34A6,B0213.11,B0213.11,"0,01309","0,006454",2.028284637602,1.02026012593,1,
cyp-34A7,B0213.12,B0213.12,"0,001762","0,001828",0.963798008535,-0.05319727480,,
cyp-34A8,B0213.14,B0213.14,"0,203035","0,267208",0.759838777282,-0.39623475513,,
cyp-34A9,B0213.15,B0213.15a,"0,296237","0,130222",2.274861390548,1.18577864322,1,
cyp-34A9,B0213.15,B0213.15b,"0,302111","0,132385",2.282063677909,1.19033904865,1,
cyp-34A9,B0213.15,B0213.15c,"0,299907","0,123164",2.435021597220,1.28393456823,1,
cyp-34A10,B0213.16,B0213.16,"0,020161","0,004734",4.258728053129,2.09042260758,1,
nlp-34,B0213.17,B0213.17.1,"36,627","0,534253",68.557406322473,6.09924062504,1,
nlp-34,B0213.17,B0213.17.2,"32,2398","0,469445",68.676415767555,6.10174284172,1,
nlp-27,B0213.2,B0213.2,"24,9974","8,97577",2.784986691950,1.47767043367,1,
nlp-28,B0213.3,B0213.3,"4,90899","1,3685",3.587131896237,1.84283079312,1,
nlp-29,B0213.4,B0213.4,"11,6265","0,631484",18.411392846058,4.20252686748,1,
nlp-30,B0213.5,B0213.5,"0,39081","0,024733",15.800964691327,3.98194073639,1,
nlp-31,B0213.6,B0213.6,"8,88379","0,465665",19.077641652261,4.25381093359,1,
str-83,B0213.7,B0213.7,0,0,,,,
str-82,B0213.8,B0213.8,0,0,,,,
str-247,B0213.9,B0213.9,0,0,,,,
B0218.1,B0218.1,B0218.1a.1,"0,425946","0,343597",1.239667401054,0.30995310189,,
B0218.1,B0218.1,B0218.1a.2,"0,425561","0,369085",1.153016242871,0.20541283679,,
B0218.1,B0218.1,B0218.1a.3,"0,42885","0,371344",1.154859106381,0.20771685257,,
B0218.1,B0218.1,B0218.1a.4,"0,42976","0,371906",1.155560813754,0.20859318658,,
B0218.1,B0218.1,B0218.1a.5,"0,428722","0,371258",1.154781849819,0.20762033743,,
B0218.1,B0218.1,B0218.1b.1,"0,45042","0,380135",1.184894839991,0.24475902490,,
B0218.1,B0218.1,B0218.1b.2,"0,454731","0,382985",1.187333707586,0.24772547046,,
B0218.1,B0218.1,B0218.1b.3,"0,455981","0,383727",1.188295324541,0.24889343067,,
B0218.2,B0218.2,B0218.2.1,"0,250085","0,264565",0.945268648536,-0.08120368848,,
B0218.2,B0218.2,B0218.2.2,"0,255521","0,267593",0.954886712283,-0.06659851286,,
pmk-1,B0218.3,B0218.3,"0,260833","0,373154",0.698995588953,-0.51664474346,,
B0218.5,B0218.5,B0218.5,"0,104352","0,118834",0.878132520996,-0.18748941827,,
clec-51,B0218.6,B0218.6,"0,465633","0,503981",0.923909829934,-0.11417603789,,
B0218.7,B0218.7,B0218.7,"0,490384","0,409522",1.197454593404,0.25997095107,,
clec-52,B0218.8,B0218.8,"0,301568","0,379245",0.795179896900,-0.33064681058,,
B0222.1,B0222.1,B0222.1,"0,017495","0,028327",0.617622243325,-0.69520338348,,1
B0222.10,B0222.10,B0222.10,"0,013681","0,014344",0.953799498048,-0.06824207140,,
B0222.11,B0222.11,B0222.11,"0,010684","0,015108",0.707187440016,-0.49983544288,,
B0222.2,B0222.2,B0222.2,"0,00034",0,,,,
B0222.3,B0222.3,B0222.3,"0,038507","0,029573",1.302090765532,0.38083001872,,
tag-38,B0222.4,B0222.4,"0,025556","0,031742",0.805099803418,-0.31276045828,,
B0222.5,B0222.5,B0222.5,"0,297592","0,312303",0.952895105074,-0.06961068423,,
col-144,B0222.6,B0222.6,"0,837829","0,567969",1.475131565279,0.56084363252,,
col-145,B0222.7,B0222.7,"0,151186","0,131287",1.151568700633,0.20360048243,,
col-10,B0222.8,B0222.8,"0,885365","0,527189",1.679407195522,0.74795207407,,
B0222.9,B0222.9,B0222.9,"0,182037","0,193816",0.939225863706,-0.09045595803,,
B0228.1,B0228.1,B0228.1,"0,081053","0,136876",0.592162979631,-0.75593379480,,1
tag-308,B0228.4,B0228.4a,"0,246468","0,351776",0.700639043027,-0.51325671050,,
tag-308,B0228.4,B0228.4b,"0,107998","0,162607",0.664165749322,-0.59038476915,,1
tag-308,B0228.4,B0228.4c,"0,101308","0,17961",0.564044318245,-0.82611957198,,1
tag-308,B0228.4,B0228.4d,"0,263274","0,363783",0.723711663272,-0.46651307275,,
tag-308,B0228.4,B0228.4e,"0,116159","0,241071",0.481845597355,-1.05335717170,,1
trx-1,B0228.5,B0228.5a,"0,009262","0,004737",1.955212979518,0.96732576751,1,
trx-1,B0228.5,B0228.5b,"0,007957","0,006392",1.244787397140,0.31589935893,,
B0228.6,B0228.6,B0228.6,"0,059955","0,051688",1.159925321880,0.21403192499,,
B0228.7,B0228.7,B0228.7.1,"0,866933","0,979497",0.885079790954,-0.17612057322,,
B0228.7,B0228.7,B0228.7.2,"0,877598","1,00448",0.873683896145,-0.19481669611,,
B0228.8,B0228.8,B0228.8,"0,000488","0,000281",1.736876731425,0.79649536759,,
B0228.9,B0228.9,B0228.9,0,0,,,,
B0238.1,B0238.1,B0238.1,"0,037901","0,047866",0.791809251622,-0.33677517075,,
B0238.10,B0238.10,B0238.10,"3,34504","2,73481",1.223134331087,0.29058285697,,
B0238.11,B0238.11,B0238.11.1,"2,60784","2,59632",1.004437049362,0.00638714952,,
B0238.11,B0238.11,B0238.11.2,"2,53114","2,72582",0.928579289902,-0.10690299004,,
B0238.12,B0238.12,B0238.12,"0,235738","0,164747",1.430909212307,0.51693213949,,
B0238.13,B0238.13,B0238.13,0,"0,000691",0.000000000000,,,
B0238.15,B0238.15,B0238.15,"0,06633","0,029927",2.216389158990,1.14821121553,1,
srt-68,B0238.3,B0238.3,0,0,,,,
srt-67,B0238.5,B0238.5,0,0,,,,
srt-70,B0238.6,B0238.6,"0,003632","0,00131",2.771846549501,1.47084739153,1,
B0238.7,B0238.7,B0238.7,0,"0,000363",0.000000000000,,,
srt-69,B0238.8,B0238.8,"0,000913",0,,,,
B0238.9,B0238.9,B0238.9,"1,70012","1,83101",0.928514863381,-0.10700309032,,
rhr-2,B0240.1,B0240.1.1,"0,038843","0,043419",0.894605562567,-0.16067636598,,
rhr-2,B0240.1,B0240.1.2,"0,040663","0,0452",0.899640704785,-0.15257915669,,
spe-42,B0240.2,B0240.2,"0,003782","0,003268",1.157399020808,0.21088632866,,
daf-11,B0240.3,B0240.3,"0,001331","0,001156",1.151118144555,0.20303591150,,
npp-22,B0240.4,B0240.4.1,"2,00302","2,32015",0.863314871883,-0.21204125361,,
npp-22,B0240.4,B0240.4.2,"1,84616","2,22682",0.829056681726,-0.27045735427,,
B0244.10,B0244.10,B0244.10,"0,016102","0,025744",0.625470987189,-0.67698512914,,1
B0244.11,B0244.11,B0244.11,0,0,,,,
ida-1,B0244.2,B0244.2.1,"0,387779","0,461946",0.839446601984,-0.25248953804,,
ida-1,B0244.2,B0244.2.2,"0,387917","0,462098",0.839469116941,-0.25245084376,,
B0244.4,B0244.4,B0244.4,"0,005891","0,004091",1.440018773926,0.52608762061,,
B0244.5,B0244.5,B0244.5,"0,006706","0,008691",0.771661425558,-0.37396010596,,
B0244.6,B0244.6,B0244.6,"0,011539","0,010242",1.126669660990,0.17206458001,,
B0244.7,B0244.7,B0244.7,"0,001467","0,003549",0.413428348422,-1.27429077839,,1
egg-1,B0244.8,B0244.8,"12,8341","14,0848",0.911202146995,-0.13415694853,,
B0244.9,B0244.9,B0244.9,"7,29188","7,96097",0.915953709159,-0.12665340623,,
rpl-2,B0250.1,B0250.1.1,"119,898","95,1383",1.260249552494,0.33370944206,,
rpl-2,B0250.1,B0250.1.2,"118,642","93,9255",1.263150049773,0.33702602725,,
srbc-78,B0250.10,B0250.10,"0,000243",0,,,,
B0250.2,B0250.2,B0250.2,"0,044415","0,023255",1.909931798440,0.93352112213,1,
B0250.4,B0250.4,B0250.4,"0,037054","0,043964",0.842824031426,-0.24669664461,,
B0250.5,B0250.5,B0250.5,"1,52706","2,15171",0.709696009221,-0.49472690112,,
srbc-79,B0250.6,B0250.6,0,0,,,,
B0250.8,B0250.8,B0250.8,"0,034541","0,028615",1.207091286510,0.27153478431,,
B0250.9,B0250.9,B0250.9,"15,1056","10,1997",1.480984734845,0.56655677022,,
B0252.1,B0252.1,B0252.1,"0,020618","0,025298",0.815006897860,-0.29511582516,,
asm-1,B0252.2,B0252.2,"0,09237","0,099005",0.932985338144,-0.10007368557,,
B0252.3,B0252.3,B0252.3a,"0,098262","0,150792",0.651640670593,-0.61785144586,,1
B0252.3,B0252.3,B0252.3b,"0,149625","0,179864",0.831878530445,-0.26555521113,,
B0252.3,B0252.3,B0252.3c.1,"0,098224","0,150781",0.651433536056,-0.61831010273,,1
B0252.3,B0252.3,B0252.3c.2,"0,098262","0,150792",0.651640670593,-0.61785144586,,1
cyn-10,B0252.4,B0252.4a,"2,1075","1,61245",1.307017271853,0.38627820605,,
cyn-10,B0252.4,B0252.4b,"0,97236","0,797988",1.218514564129,0.28512349478,,
B0252.5,B0252.5,B0252.5,"0,343587","0,270691",1.269295986937,0.34402853025,,
B0252.8,B0252.8,B0252.8,"0,370127","0,204066",1.813761234111,0.85898455011,,
B0261.1,B0261.1,B0261.1.1,"0,703718","0,802373",0.877045962414,-0.18927564445,,
B0261.1,B0261.1,B0261.1.2,"0,732657","0,843866",0.868214858757,-0.20387598159,,
let-363,B0261.2,B0261.2a,"0,85656","0,965608",0.887068044175,-0.17288332156,,
let-363,B0261.2,B0261.2b,"0,838847","0,947826",0.885022145415,-0.17621453949,,
B0261.4,B0261.4,B0261.4a,"1,25966","1,13698",1.107899875108,0.14782750574,,
B0261.4,B0261.4,B0261.4b,"1,29046","1,29944",0.993089330789,-0.01000459739,,
B0261.5,B0261.5,B0261.5,"0,073006","0,053578",1.362605243560,0.44636766365,,
B0261.6,B0261.6,B0261.6a,"1,08575","0,934189",1.162238048189,0.21690559006,,
B0261.6,B0261.6,B0261.6b,"1,09752","0,947121",1.158795972215,0.21262657516,,
B0261.7,B0261.7,B0261.7,"2,14517","2,75588",0.778397462879,-0.36142108710,,
B0261.8,B0261.8,B0261.8,"0,197411","0,28235",0.699171241367,-0.51628225042,,
tbb-4,B0272.1,B0272.1,"0,025861","0,040994",0.630842637563,-0.66464792220,,1
B0272.2,B0272.2,B0272.2,"0,415612","0,489787",0.848556617468,-0.23691717228,,
B0272.3,B0272.3,B0272.3,"2,69954","3,18879",0.846571897177,-0.24029549718,,
B0272.4,B0272.4,B0272.4,"0,442278","0,495967",0.891748846193,-0.16529065085,,
B0273.1,B0273.1,B0273.1,"0,251403","0,214076",1.174363310226,0.23187880093,,
puf-7,B0273.2,B0273.2.1,"3,31569","4,20472",0.788563804486,-0.34270060342,,
puf-7,B0273.2,B0273.2.2,"3,15613","4,12511",0.765102021522,-0.38627595998,,
B0273.3,B0273.3,B0273.3,"0,258174","0,248847",1.037480861734,0.05308472351,,
unc-5,B0273.4,B0273.4a,"0,157403","0,186865",0.842335375806,-0.24753333823,,
unc-5,B0273.4,B0273.4b,"0,161783","0,174831",0.925367926741,-0.11190099894,,
B0280.10,B0280.10,B0280.10,"0,358338","0,26901",1.332062005130,0.41366123887,,
B0280.11,B0280.11,B0280.11,"0,096121","0,104148",0.922927948688,-0.11571007121,,
glr-2,B0280.12,B0280.12a,"0,005549","0,006126",0.905774708816,-0.14277583810,,
glr-2,B0280.12,B0280.12b,"0,005391","0,00572",0.942545956766,-0.08536513170,,
B0280.13,B0280.13,B0280.13,"0,065598","0,069914",0.938273723959,-0.09191923122,,
B0280.17,B0280.17,B0280.17,"0,470096","0,40667",1.155964295375,0.20909683756,,
B0280.1,B0280.1,B0280.1a,"1,01807","1,20038",0.848123094353,-0.23765442594,,
B0280.1,B0280.1,B0280.1b,"1,12749","1,33872",0.842214951596,-0.24773960741,,
B0280.2,B0280.2,B0280.2,"0,010627","0,009162",1.159836150564,0.21392101099,,
B0280.3,B0280.3,B0280.3.1,"1,4626","2,09976",0.696555796853,-0.52168917190,,
B0280.3,B0280.3,B0280.3.2,"1,53327","2,06583",0.742205312151,-0.43010976808,,
B0280.3,B0280.3,B0280.3.3,"1,45515","1,99607",0.729007499737,-0.45599443839,,
odd-1,B0280.4,B0280.4,"0,038505","0,032438",1.187016582250,0.24734008912,,
cpg-2,B0280.5,B0280.5.1,"48,4652","55,3514",0.875591222625,-0.19167060261,,
cpg-2,B0280.5,B0280.5.2,"48,4538","55,3582",0.875277736632,-0.19218722002,,
B0280.7,B0280.7,B0280.7,"0,009673","0,006146",1.573899163848,0.65434311360,,
nhr-10,B0280.8,B0280.8,"0,319418","0,33009",0.967669423491,-0.04741381861,,
B0280.9,B0280.9,B0280.9,"1,15639","1,0373",1.114807673768,0.15679483837,,
B0281.1,B0281.1,B0281.1,"0,004214",0,,,,
B0281.3,B0281.3,B0281.3,"0,077712","0,072831",1.067024117643,0.09359278536,,
B0281.4,B0281.4,B0281.4,"0,09702","0,128179",0.756907137675,-0.40181178310,,
B0281.5,B0281.5,B0281.5,"0,396045","0,392976",1.007809637230,0.01122315733,,
B0281.6,B0281.6,B0281.6,0,"0,008866",0.000000000000,,,
B0281.8,B0281.8,B0281.8,0,"0,001201",0.000000000000,,,
B0284.1,B0284.1,B0284.1,"0,024257","0,004567",5.311557040690,2.40913483760,1,
B0284.2,B0284.2,B0284.2,"0,008434","0,001854",4.549541774323,2.18572124571,1,
B0284.3,B0284.3,B0284.3,"0,910026","0,335466",2.712722004614,1.43974121013,1,
B0284.4,B0284.4,B0284.4,0,0,,,,
B0285.1,B0285.1,B0285.1,"1,3499","1,50625",0.896199170124,-0.15810870432,,
ckb-3,B0285.10,B0285.10,0,"0,000193",0.000000000000,,,
B0285.3,B0285.3,B0285.3,"2,90597","1,3808",2.104555330243,1.07351543965,1,
B0285.4,B0285.4,B0285.4,"0,720334","0,803194",0.896836878762,-0.15708249057,,
hse-5,B0285.5,B0285.5,"0,711754","0,795475",0.894753449197,-0.16043789477,,
B0285.6,B0285.6,B0285.6,"0,009937","0,010694",0.929187121871,-0.10595893573,,
B0285.7,B0285.7,B0285.7,"0,045673","0,061596",0.741499028344,-0.43148329270,,
ckb-1,B0285.8,B0285.8,"0,029466","0,039459",0.746751650468,-0.42129957371,,
ckb-2,B0285.9,B0285.9,"0,122176","0,124043",0.984948767766,-0.02187941033,,
B0286.1,B0286.1,B0286.1,"0,138497","0,12807",1.081416412899,0.11292215780,,
lat-2,B0286.2,B0286.2a,"0,050486","0,024616",2.050880506977,1.03624343672,1,
lat-2,B0286.2,B0286.2b,"0,087139","0,028877",3.017588331238,1.59339600236,1,
B0286.3,B0286.3,B0286.3,"0,241399","0,438185",0.550906580554,-0.86012039896,,1
ntl-2,B0286.4,B0286.4a.1,"1,69415","1,49833",1.130692170617,0.17720621105,,
ntl-2,B0286.4,B0286.4a.2,"1,7662","1,67281",1.055828217191,0.07837512791,,
ntl-2,B0286.4,B0286.4b,"1,84611","1,84999",0.997902691366,-0.00302895420,,
ntl-2,B0286.4,B0286.4c.1,"1,8471","1,85006",0.998400051890,-0.00231008571,,
ntl-2,B0286.4,B0286.4c.2,"1,64184","1,48467",1.105861908707,0.14517124447,,
ntl-2,B0286.4,B0286.4c.3,"1,7662","1,67281",1.055828217191,0.07837512791,,
ntl-2,B0286.4,B0286.4c.4,"1,72539","1,6969",1.016789439566,0.02402095162,,
ntl-2,B0286.4,B0286.4c.5,"1,75045","1,6546",1.057929408921,0.08124336583,,
ntl-2,B0286.4,B0286.4d.1,"1,80278","1,63966",1.099484039374,0.13682666151,,
ntl-2,B0286.4,B0286.4d.2,"1,66073","1,4321",1.159646672718,0.21368530435,,
ntl-2,B0286.4,B0286.4d.3,"1,78233","1,68565",1.057354729630,0.08045946454,,
ntl-2,B0286.4,B0286.4d.4,"1,79669","1,69288",1.061321534899,0.08586179719,,
ntl-2,B0286.4,B0286.4d.5,"1,7662","1,67281",1.055828217191,0.07837512791,,
fkh-6,B0286.5,B0286.5,"0,071976","0,066165",1.087828514342,0.12145114757,,
B0286.6,B0286.6,B0286.6,"0,0115","0,014883",0.772692759953,-0.37203321477,,
B0294.1,B0294.1,B0294.1,"0,007156","0,016508",0.433487197194,-1.20593871002,,1
B0294.3,B0294.3,B0294.3,"0,004592","0,010283",0.446564818687,-1.16305849779,,1
kin-25,B0302.1,B0302.1a,"0,582698","0,644083",0.904693960250,-0.14449825485,,
kin-25,B0302.1,B0302.1b,"0,63218","0,691981",0.913579997139,-0.13039703169,,
kin-25,B0302.1,B0302.1c,"0,828083","0,816211",1.014545258518,0.02083322466,,
B0302.2,B0302.2,B0302.2,"0,004657","0,004494",1.036273741923,0.05140515548,,
B0302.4,B0302.4,B0302.4,"0,008586","0,012649",0.678771731482,-0.55900161206,,
B0302.5,B0302.5,B0302.5,"0,577533","0,508164",1.136509079746,0.18460921011,,
B0303.11,B0303.11,B0303.11,"0,254148","0,284229",0.894166323633,-0.16138488321,,
B0303.14,B0303.14,B0303.14,"0,125244","0,124754",1.003927729772,0.00565541705,,
B0303.15,B0303.15,B0303.15,"1,11694","0,92643",1.205638850210,0.26979781185,,
B0303.16,B0303.16,B0303.16,"0,000115","0,00046",0.250076579326,-1.99955814521,,1
B0303.2,B0303.2,B0303.2,"0,076645","0,074136",1.033852786175,0.04803077001,,
B0303.3,B0303.3,B0303.3.1,"3,7682","4,12017",0.914573913212,-0.12882832577,,
B0303.3,B0303.3,B0303.3.2,"3,74661","4,11159",0.911231421421,-0.13411059944,,
B0303.3,B0303.3,B0303.3.3,"3,98971","4,42144",0.902355341246,-0.14823242626,,
B0303.4,B0303.4,B0303.4.1,"1,15603","1,36078",0.849534825615,-0.23525500479,,
B0303.4,B0303.4,B0303.4.2,"1,35686","1,59325",0.851630315393,-0.23170078872,,
B0303.7,B0303.7,B0303.7,"0,370977","0,39822",0.931588066898,-0.10223593531,,
sdz-1,B0303.8,B0303.8,"0,009707","0,002672",3.632688881903,1.86103781283,1,
B0303.9,B0303.9,B0303.9,"0,34581","0,41254",0.838245988268,-0.25455442140,,
hlh-1,B0304.1,B0304.1a,"0,041134","0,035196",1.168708553764,0.22491520321,,
hlh-1,B0304.1,B0304.1b,"0,040635","0,034809",1.167363319573,0.22325364225,,
hlh-1,B0304.1,B0304.1c,"0,042209","0,034672",1.217371742366,0.28376978348,,
B0304.2,B0304.2,B0304.2,"0,827801","0,979234",0.845355655543,-0.24236965937,,
cyp-23A1,B0304.3,B0304.3,"0,000471","0,001622",0.290130840660,-1.78522443395,,1
B0304.4,B0304.4,B0304.4,"0,367193","0,306013",1.199926146928,0.26294561355,,
sra-32,B0304.5,B0304.5,"0,020116","0,022511",0.893612957106,-0.16227799029,,
sra-33,B0304.6,B0304.6,"0,010244","0,012852",0.797085210517,-0.32719413451,,
sra-34,B0304.7,B0304.7,"0,00072","0,000555",1.296844145923,0.37500510764,,
sra-35,B0304.8,B0304.8,"0,00608","0,008921",0.681571065387,-0.55306400450,,
sra-36,B0304.9,B0304.9,"0,002038",0,,,,
B0310.1,B0310.1,B0310.1,"0,080685","0,089188",0.904661047830,-0.14455074049,,
B0310.2,B0310.2,B0310.2.1,"0,264967","0,243374",1.088723528397,0.12263764106,,
B0310.2,B0310.2,B0310.2.2,"0,301918","0,287137",1.051477169435,0.07241752539,,
B0310.3,B0310.3,B0310.3,"0,012822","0,003288",3.899184400830,1.96317238451,1,
B0310.4,B0310.4,B0310.4,0,0,,,,
ugt-46,B0310.5,B0310.5,"0,24211","0,454373",0.532844161075,-0.90821443980,,1
B0310.6,B0310.6,B0310.6,"0,006092","0,003752",1.623545965479,0.69914823047,,
cyp-29A4,B0331.1,B0331.1,"0,00403","0,003957",1.018322311982,0.02619426505,,
B0331.2,B0331.2,B0331.2,"0,001493",0,,,,
B0334.1,B0334.1,B0334.1.1,"3,54348","1,89836",1.866600644767,0.90041329905,1,
B0334.1,B0334.1,B0334.1.2,"2,92611","1,47904",1.978384627867,0.98432293508,1,
B0334.10,B0334.10,B0334.10,"0,005616",0,,,,
ooc-3,B0334.11,B0334.11a,"0,749949","0,704841",1.063997412182,0.08949464197,,
ooc-3,B0334.11,B0334.11b,"0,647338","0,645724",1.002499519919,0.00360154580,,
B0334.13,B0334.13,B0334.13,"0,008531","0,009576",0.890887901218,-0.16668418338,,
twk-5,B0334.2,B0334.2a,"0,147055","0,133531",1.101279852618,0.13918112711,,
twk-5,B0334.2,B0334.2b,"0,175783","0,147159",1.194510699312,0.25641977617,,
B0334.3,B0334.3,B0334.3a.1,"5,45767","3,46186",1.576513781609,0.65673778186,,
B0334.3,B0334.3,B0334.3a.2,"5,37125","3,48325",1.542022536424,0.62482385018,,
B0334.3,B0334.3,B0334.3b,"5,01611","3,04567",1.646964378938,0.71980935234,,
B0334.4,B0334.4,B0334.4,"1,88296","2,26027",0.833068615696,-0.26349276683,,
B0334.5,B0334.5,B0334.5,"1,50095","1,85746",0.808065853370,-0.30745522461,,
B0334.6,B0334.6,B0334.6,"0,008479","0,016852",0.503112909734,-0.99104588565,,1
srh-44,B0334.7,B0334.7,"0,001045","0,001246",0.839029246245,-0.25320699498,,
age-1,B0334.8,B0334.8,"0,855764","1,00351",0.852770774581,-0.22977009873,,
wrm-1,B0336.1,B0336.1.1,"0,940809","1,11404",0.844501992747,-0.24382726757,,
wrm-1,B0336.1,B0336.1.2,"0,941428","1,11943",0.840988717472,-0.24984164917,,
rpl-23,B0336.10,B0336.10.1,"95,4078","77,3989",1.232676433386,0.30179415480,,
rpl-23,B0336.10,B0336.10.2,"98,5438","79,083",1.246080700024,0.31739750476,,
rpl-23,B0336.10,B0336.10.3,"84,4774","63,7459",1.325220916169,0.40623287899,,
rpl-23,B0336.10,B0336.10.4,"84,2872","63,6121",1.325018353426,0.40601234323,,
B0336.11,B0336.11,B0336.11a,"0,047607","0,064485",0.738277045992,-0.43776579097,,
B0336.11,B0336.11,B0336.11b,"0,030043","0,051943",0.578386224847,-0.78989490218,,1
B0336.12,B0336.12,B0336.12,"0,002237","0,001686",1.326484505639,0.40760782388,,
B0336.13,B0336.13,B0336.13,"0,875057","1,02704",0.852018421873,-0.23104347094,,
arf-1.2,B0336.2,B0336.2.1,"6,53946","8,31407",0.786553396832,-0.34638338553,,
arf-1.2,B0336.2,B0336.2.2,"9,6951","14,1395",0.685674882422,-0.54440342039,,
B0336.3,B0336.3,B0336.3,"2,09475","2,24575",0.932761883558,-0.10041925953,,
rgs-5,B0336.4,B0336.4,"0,120906","0,127268",0.950011000409,-0.07398387603,,
B0336.5,B0336.5,B0336.5a,"1,38024","1,25784",1.097309673726,0.13397072875,,
B0336.5,B0336.5,B0336.5b,"1,65722","1,47202",1.125813507969,0.17096786346,,
B0336.6,B0336.6,B0336.6.1,"3,56745","3,52845",1.011053011946,0.01585864320,,
B0336.6,B0336.6,B0336.6.2,"3,68585","3,62021",1.018131544855,0.02592397286,,
B0336.7,B0336.7,B0336.7a,"0,513569","0,474411",1.082540244640,0.11442065975,,
B0336.7,B0336.7,B0336.7b.1,"0,516273","0,471618",1.094684681246,0.13051536817,,
B0336.7,B0336.7,B0336.7b.2,"0,518018","0,470863",1.100145902311,0.13769486792,,
lgg-3,B0336.8,B0336.8,"2,05303","1,43283",1.432849675118,0.51888725975,,
swp-1,B0336.9,B0336.9a,"0,546963","0,575754",0.949994268385,-0.07400928565,,
swp-1,B0336.9,B0336.9b.1,"0,496646","0,507613",0.978394958364,-0.03151112516,,
swp-1,B0336.9,B0336.9b.2,"0,547639","0,576652",0.949687159673,-0.07447574725,,
swp-1,B0336.9,B0336.9c,"0,008977","0,020668",0.434332286642,-1.20312889354,,1
swp-1,B0336.9,B0336.9d,"0,547554","0,57666",0.949526584122,-0.07471970247,,
swp-1,B0336.9,B0336.9e,"0,38598","0,488362",0.790356334031,-0.33942485244,,
wrt-9,B0344.2,B0344.2,"0,002811","0,014779",0.190180993944,-2.39455501963,,1
B0348.1,B0348.1,B0348.1,0,"0,001427",0.000000000000,,,
B0348.2,B0348.2,B0348.2,"0,019336","0,005901",3.276921564706,1.71234114143,1,
egl-8,B0348.4,B0348.4a,"0,394453","0,442875",0.890664408693,-0.16704615036,,
egl-8,B0348.4,B0348.4b,"0,391237","0,439276",0.890640508473,-0.16708486437,,
